,ortholog_gene,EnsemblID,LLgeneSymbol,logFC,Fold_change,PValue,FDR,wt_1,wt_2,wt_3,wt_4,iqgap1_mut_1,iqgap1_mut_2,iqgap1_mut_3,iqgap1_mut_4
114,CDH3,ENSDARG00000035796,cdh31,1.29980429343021,2.46195483135253,0.0180389709661119,0.132404285953054,2.93721410012371,1.97219825188483,3.02129992199012,6.04298976042887,4.10081177777552,13.0883388772177,7.11376468331774,5.87025162368737
115,SYCP3,ENSDARG00000013438,sycp3,1.29893737990042,2.46047589036265,0.000233534954172522,0.0044853724162464,10.2520294444388,5.03397649123756,11.178773073785,3.91350108245825,18.6023559674502,18.7358833929059,10.0709997399671,16.0344670260136
116,C3,ENSDARG00000093198,c3a.4,1.28746318869502,2.44098459223168,0.00138572226853477,0.0193184837016504,13.3276382777705,4.02718119299005,11.178773073785,5.87025162368737,11.7488564004949,22.6802798966756,15.1064996099506,21.0452379716428
117,ARHGAP45,ENSDARG00000095174,si:ch73-243b8.4,1.28602724312263,2.43855623617901,0.0290399942107806,0.184034033545529,11.0236960803843,0,5.16485988000974,4.29874637291915,7.80743465950421,12.9629048952127,11.833189511309,8.97326076831067
118,TCIM,ENSDARG00000079497,tcima,1.28385032742789,2.43487941736149,9.26708045659266e-16,1.7304342110925e-13,389.224553387242,311.123336055431,394.565760783285,470.369283074532,985.950874542777,825.775051839699,811.960731999554,676.566440422328
119,FUT5,ENSDARG00000100247,CU929199.1,1.28377194082247,2.43474712554533,0.00120123734817962,0.0172175218844359,8.81164230037114,4.93049562971208,6.04259984398025,5.01077094562924,16.4032471111021,11.2056316694948,7.11376468331774,18.5891301416767
120,MIR223,ENSDARG00000080589,mir223,1.28371948114667,2.43465859420705,0.0100781501215407,0.0885592740582056,10.7697850337869,2.95829737782725,7.04969981797695,6.01292513475509,6.15121766666329,16.1087247719602,13.2112772690187,20.5458806829058
121,LRRC72,ENSDARG00000101240,CU651662.1,1.27514580033048,2.42023275743535,0.0293808836062086,0.185494853084607,14.2275293666355,4.89187635307281,3.91628546683162,7.88879300753932,5.03549986998354,16.0344670260136,15.3780441666582,28.1902683509303
122,SDSL,ENSDARG00000074698,sdsl,1.26848368854963,2.40908231373644,0.0000457917566457608,0.00112859261635918,38.6175797094392,38.1566355539679,14.6860705006186,22.6802798966756,68.4827982317761,66.142176482306,51.260147222194,57.3873320001082
123,ANKEF1,ENSDARG00000060211,ankef1b,1.26253331658372,2.39916655610567,0.0790917513696949,0.342544627526609,2.93512581184369,3.91628546683162,0.986099125942415,1.00709997399671,1.00215418912585,4.10081177777552,5.03397649123756,9.14626887855139
124,DCXR,ENSDARG00000079271,dcxr,1.26219922161978,2.39861102868076,2.83338957374068e-12,3.29813905836853e-10,58.4117984918091,53.11417202367,57.4113648888573,69.4688755790783,158.535327228224,127.188785179893,96.9280653040825,100.582110846126
125,ABCB11,ENSDARG00000070078,abcb11b,1.26154576682988,2.39752484697965,5.369513635466e-06,0.000172086832114476,19.1291106667027,19.3087898547196,11.7405032473747,11.7488564004949,34.5134694079845,38.2697990118749,21.0452379716428,35.8821030555358
126,CLCA1,ENSDARG00000100941,clca1,1.26067010004771,2.39607007255041,0.0675971083921069,0.313707049975037,4.89187635307281,0.979071366707904,0.986099125942415,0,3.00646256737754,4.10081177777552,3.02038589474254,5.0812604880841
127,H1-6,ENSDARG00000076766,zgc:163061,1.25307643414838,2.38349142345145,0.0000575040893365392,0.00137687218002689,10.615371686168,10.4173193417721,21.4772389630258,17.8155985400018,40.0260383136864,41.7667679566437,20.7903229088111,24.4611879896369
128,BDKRB2,ENSDARG00000043664,si:dkey-63b1.1,1.25111858682838,2.38025903740408,0.0436072568101956,0.240327019546905,3.07560883333164,2.01359059649502,1.01625209761682,1.95675054122912,4.89535683353952,6.90269388159691,3.02129992199012,2.0043083782517
129,FAM111A,ENSDARG00000101104,FP102192.1,1.251070613249,2.38017988855827,0.000207711920253783,0.00408962198352432,13.7950913156653,16.6442132340344,21.6941807707331,18.1277995319407,23.0495463498945,32.9090145166486,36.2446307369104,52.8451090760747
130,FBXO36,ENSDARG00000039152,fbxo36b,1.24731656616713,2.3739944565194,0.0234941681914983,0.159892353455125,3.02038589474254,3.04875629285046,1.95675054122912,1.95814273341581,3.94439650376966,6.04259984398025,3.00646256737754,8.20162355555105
131,BTBD16,ENSDARG00000027710,btbd16,1.24534699711049,2.37075568763576,0.0168184613815709,0.125804605924399,5.03549986998354,2.0043083782517,4.10081177777552,1.00679529824751,9.14626887855139,3.91350108245825,4.89535683353952,6.90269388159691
132,TMEM235,ENSDARG00000089276,tmem235,1.24323176981775,2.3672823182733,0.0142198835467792,0.112194380483963,3.02038589474254,3.04875629285046,4.89187635307281,0.979071366707904,8.87489213348174,7.04969981797695,4.00861675650339,5.1260147222194
133,NCEH1,ENSDARG00000020427,nceh1a,1.23869448718503,2.359848899536,0.0727477803312778,0.327000178088888,1.7947004092152,0,2.0043083782517,2.05040588888776,2.01359059649502,4.06500839046728,2.93512581184369,3.2700983648044
134,LRRTM4,ENSDARG00000106522,LRRTM4,1.23605123840353,2.35552923610349,0.0673914340172922,0.313130856970964,37.2047119349004,43.3883615414663,7.04969981797695,9.01938770213263,15.3780441666582,67.4552849825833,44.7150922951401,73.3781452960922
135,KCTD9,ENSDARG00000021209,kctd9a,1.22668113351418,2.34027997381373,0.100722214417527,0.393880108125784,59.4009225966032,117.885243323551,31.308008659666,42.1000687684399,7.88879300753932,153.0791960475,136.292969721115,207.090994777664
136,MMP9,ENSDARG00000042816,mmp9,1.22231413194684,2.33320671593964,6.26801147307162e-10,5.01608811010187e-08,137.036093461732,127.814745281111,157.235375589358,161.046975907672,356.135385088839,267.213853910249,299.233581806937,206.045412365668
137,ERMP1,ENSDARG00000110653,CABZ01088049.1,1.21624276304413,2.32340839209701,0.0365693860281234,0.213300264839525,46.099092699789,71.7642061110717,35.2378354386629,59.9588737593924,14.6756290592184,122.383920838488,116.359696861205,152.072096073503
138,SLC9A1,ENSDARG00000097339,slc9a1b,1.21460255554835,2.32076839800731,2.59446309674677e-10,2.21468311772774e-08,32.3093551013608,33.0540427015898,33.4659321359106,26.5971721794,71.7642061110717,65.4416943860883,57.9263695641588,57.9198160203821
139,GP2,ENSDARG00000113315,zgc:153932,1.21298377123949,2.31816582680125,0.010491118519471,0.0910279722071815,4.14181989555328,5.59778185825617,3.59753242556354,2.16220934805818,12.0523685241743,7.91837598131759,6.09295484268008,4.85042627536911
140,NMT1,ENSDARG00000057206,nmt1b,1.21288551840657,2.31800795656707,2.54606488009909e-09,1.81594531992001e-07,105.690218152149,92.9456507083834,144.90256227277,72.9713353197387,269.902793031118,181.389908231779,183.511327055455,205.386240842492
141,NOD1,ENSDARG00000036308,nod1,1.21287460110609,2.31799041558099,0.0255255457117396,0.168928476161203,7.01507932388094,3.07560883333164,6.04077178948507,5.0812604880841,5.87025162368737,4.89535683353952,13.8053877631938,16.1135995839473
142,SEPTIN14,ENSDARG00000076257,si:ch211-285c6.1,1.21246070544099,2.31732550127241,0.000728156969891729,0.0115444650727705,6.29131242351261,6.98927381953715,9.59061558993437,6.24348593166324,16.6423262800314,17.0527101980102,6.51597930229298,18.0638667157608
143,VPS4B,ENSDARG00000095837,si:dkey-185p13.1,1.2122682710238,2.31701642455801,0.128100565242974,0.447627823108296,0,3.52215097421242,0,2.73149457886049,1.49050796151513,6.42380835229669,2.83981215610955,2.69821139930333
144,OSCP1,ENSDARG00000101888,OSCP1 (1 of many),1.21058902356231,2.31432106600133,0.0680939563076453,0.314979939989037,3.60042099586159,0,1.84400536551232,1.89334795111381,5.74234350369111,5.90516895999675,1.87263925474037,2.09347932109065
145,GNRHR,ENSDARG00000038116,gnrhr4,1.2103498264114,2.31393738608233,0.0510431521122141,0.265166019541214,4.00861675650339,3.07560883333164,4.02718119299005,2.03250419523364,0.978375270614562,8.81164230037114,5.91659475565449,10.0709997399671
146,TNXB,ENSDARG00000001760,tnxba,1.20768393694515,2.30966551627725,0.0347299981127555,0.205921702150801,39.2768989858716,31.0667798629013,38.9577118888675,16.1087247719602,13.2112772690187,45.9836377188844,62.6605674693059,112.415300357435
147,F2RL1,ENSDARG00000077540,f2rl1.2,1.20636229443239,2.30755061724006,3.46817370632622e-11,3.28365221089457e-09,110.780997139638,88.1895686430747,139.427600444368,134.910569965167,286.583091527943,239.701941300568,208.542201108784,175.52564441775
148,PDK2,ENSDARG00000059054,pdk2b,1.20464147353415,2.30479985290211,0.000390638801066885,0.00693783799332066,15.1064996099506,13.028004458636,15.3780441666582,10.0679529824751,44.7150922951401,25.4377570359786,13.7069991339107,22.6802798966756
149,MAL,ENSDARG00000070401,mala,1.20202675323804,2.30062644896496,0.159946391782607,0.501141753512296,1.32251179833261,3.98690938106015,2.6524179747799,1.15448281932518,0,2.60330169248798,9.0538287662304,5.77240812936489
150,CSRNP1,ENSDARG00000031426,csrnp1a,1.20078133599515,2.29864127302425,5.81350366970868e-11,5.39032069568265e-09,142.275293666355,100.7726528733,113.572278538117,114.38749860932,248.753693577187,242.521313768455,250.149518444307,192.297901965275
151,ACER2,ENSDARG00000077782,acer2,1.20054225411713,2.29826037621456,0.0188881936376905,0.1371178830248,39.633831807056,86.0970238140815,52.8698538022268,53.2493528008904,28.1987992719078,123.264965262479,144.553615166587,159.073657123107
152,SQLE,ENSDARG00000063319,si:ch73-216m24.3,1.19871240751686,2.29534721859107,0.0597651993970727,0.290969843669725,6.90269388159691,8.05679979197366,4.00861675650339,3.07560883333164,17.1155200702077,21.3412940499532,1.95675054122912,5.87442820024743
153,HNF1B,ENSDARG00000022295,hnf1bb,1.19692393837391,2.29250350312631,0.0455381225625009,0.247165043727933,22.5544647777654,55.3737414036132,26.4225545380373,25.4377570359786,10.7697850337869,78.8879300753932,86.6105977637169,69.1486390496835
154,CPA1,ENSDARG00000021339,cpa5,1.19597508718413,2.29099623412662,1.04180563552843e-12,1.25619335128807e-10,88.9682150927473,58.1798484306025,79.550826946,79.170180940942,196.838965333225,156.012999416434,109.755226542617,149.652281393203
155,STX11,ENSDARG00000042231,stx11b.2,1.19435811724045,2.28842992819266,5.57031282637084e-11,5.18270386118635e-09,62.6605674693059,62.1242449343722,68.4827982317761,64.1378681040543,142.503209277699,114.774664000216,135.161528983037,114.469906661904
156,OPN1SW,ENSDARG00000045677,opn1sw1,1.19175590418832,2.28430596939564,0.00596117481421699,0.0609699618027693,11.0747482807226,3.04875629285046,3.91350108245825,6.85349956695533,17.7497842669635,11.0780997139638,7.01507932388094,14.3528412222143
157,KAT14,ENSDARG00000041708,pet117,1.18642635679921,2.27588294353539,0.064501345894226,0.304413453548626,13.5224268372148,7.09790685264496,10.8942224864523,11.3100181283043,2.87846981812124,13.5884459554865,31.0891761972784,31.1369306561401
158,TCIM,ENSDARG00000076858,TCIM (1 of many),1.18275887969496,2.27010476575385,6.80444387620765e-06,0.000210761065026474,15.1019294737127,14.2275293666355,15.654004329833,10.7697850337869,28.59687465233,26.1845993239144,28.0603172955238,26.6552765555409
159,HBG2,ENSDARG00000045142,hbae5,1.18259235656966,2.26984275395392,0.000317252592091853,0.00579802462868507,18.6023559674502,30.5690729042149,41.291098933865,25.0538547281462,48.1845383888624,40.9262288737614,69.1051426379438,62.616017319332
160,SOCS3,ENSDARG00000025428,socs3a,1.17943114504866,2.26487455400297,0.000316421469465488,0.00579186990636998,67.4756982577794,36.0775508085305,59.4617707777451,72.4892614738209,159.551579325841,119.361783014977,111.614135804701,54.2354519268328
161,JUNB,ENSDARG00000104773,junbb,1.1791966776289,2.26450649552375,1.76238673619619e-09,1.29832375204327e-07,252.420819818557,203.646844275244,312.593422923746,318.24359178296,734.579020629247,542.332357610813,481.248152562311,387.192049192009
162,ATG16L2,ENSDARG00000109384,atg16l2,1.17451499022449,2.25716985955377,0.0111448922706365,0.0945172856703202,3.17236491808963,5.01077094562924,4.10081177777552,3.02038589474254,8.13001678093456,9.78375270614562,2.93721410012371,8.87489213348174
163,WIPF1,ENSDARG00000104300,wipf1a,1.17316137339202,2.255053050297,0.000102570070644645,0.00224776416427373,14.6860705006186,7.88879300753932,10.0709997399671,12.0258502695102,29.7308853888726,24.1630871579403,13.2112772690187,21.5242559535204
164,OSGEPL1,ENSDARG00000000651,osgepl1,1.1730150334395,2.25482432030866,1.67913572469822e-08,1.0403290438113e-06,31.3096979233161,29.1970636491778,31.8595032602873,25.6823508536323,57.0602792517367,57.4304130948863,40.8076909463466,70.3913102441996
165,LINGO4,ENSDARG00000067815,CABZ01060891.1,1.17079421353102,2.25135601524742,0.0608359428135144,0.29359185403994,11.0747482807226,22.3575461475701,2.93512581184369,16.6442132340344,7.88879300753932,38.2697990118749,21.0452379716428,37.9325089444236
166,PVR,ENSDARG00000093349,si:ch211-141e20.2,1.16698302560075,2.24541642496782,0.00325942695066506,0.0379570079153022,18.0387754042653,13.3276382777705,18.1223153684552,19.3087898547196,13.6972537886039,44.0582115018557,35.4995685339269,33.2342991418914
167,DDIT3,ENSDARG00000059836,ddit3,1.16219123664359,2.23797083694909,0.0614872207876371,0.295290208922803,169.714100302009,406.025737305043,168.40027507376,151.859265395132,62.4401983877959,525.128795101945,540.281951721925,598.036407159022
168,NPBWR2,ENSDARG00000079423,npbwr2a,1.16166780638285,2.23715901660799,0.123987947082766,0.441160279135132,4.01863829839465,9.23707852943937,8.54769208212138,4.19712116315747,12.2688258935066,26.4349269011134,0,12.6290336739187
169,RELL2,ENSDARG00000071876,rell2,1.15702832890421,2.22997622506182,1.2406855906088e-10,1.1157456470194e-08,44.0582115018557,58.1798484306025,61.4330984137992,44.0947843215373,105.59590327772,100.679529824751,86.3814282974297,108.599655038216
170,CREM,ENSDARG00000023217,crema,1.15416843352911,2.22556005841647,0.00113136774961173,0.0164165386195865,328.064942222042,412.78607228148,314.021898163598,345.36647052694,265.328340377842,794.795895509587,794.601879483403,713.533782657604
171,SULT1C4,ENSDARG00000003475,sult1st5,1.15300421831651,2.22376481712222,0.0000384749458892311,0.000969838568009246,17.120699557944,8.01723351300679,19.4788559444337,18.1223153684552,36.5850755142055,33.2647592008951,17.6232846007423,30.5690729042149
172,FOSL1,ENSDARG00000015355,fosl1a,1.15205506923267,2.22230228337693,2.22398875036142e-06,0.0000783759285825273,39.2768989858716,53.11417202367,51.260147222194,47.3193790176331,73.1701510284111,92.9456507083834,98.8862080374983,84.8045248310477
173,GADD45B,ENSDARG00000027744,gadd45ba,1.14918336539826,2.21788316048777,3.08253426803494e-11,2.9815202853666e-09,184.299295241398,172.370520529646,180.435718222123,193.304697263522,467.475964903737,355.150223233086,291.763267278955,253.427475367201
174,RNF217,ENSDARG00000060944,rnf217,1.14891831616103,2.21747573256475,0.052669149288876,0.269141154547432,12.0851996879605,34.0732424302788,20.5040588888776,17.1155200702077,7.11376468331774,45.0052624482699,46.9954256019794,52.263253674948
175,EPX,ENSDARG00000019521,mpx,1.14885947913738,2.21738529972343,7.77055844404405e-15,1.22188623392924e-12,654.416943860883,519.304821882195,585.068411827508,468.975184653086,1412.09394834954,1136.00877066829,743.598408331379,1024.17774149944
176,IER2,ENSDARG00000086881,ier2b,1.14737228449906,2.21510069742051,6.21297990289957e-08,3.30813498235775e-06,131.225976888817,112.761073403721,109.755226542617,163.388670192632,326.030765113732,210.039113825734,230.625894045246,202.435146203421
177,TDO2,ENSDARG00000071429,tdo2a,1.14693159075327,2.21442416363041,0.0267149094487006,0.17414235155542,3.2428619162694,1.00215418912585,4.36736454333093,10.9539328449329,7.9267663614112,10.6251554388741,7.83257093366323,10.1469600059475
178,SUSD1,ENSDARG00000058839,susd1,1.14692576448453,2.2144152207812,4.43715979199797e-06,0.00014514694604262,30.7560883333164,31.2106542456729,37.6013276118224,22.5026312241349,76.3675666032165,59.1659475565449,51.3620986738321,41.0883217541598
179,ATP5PF,ENSDARG00000089853,si:dkey-22n8.3,1.14346999020773,2.2091172465141,0.0000877088851925945,0.00197686857832663,17.7497842669635,23.1632994019243,19.0409295933911,25.630073611097,34.2310401404154,41.6663360022896,27.3945075772077,57.7652106357664
180,GFI1B,ENSDARG00000079947,gfi1b,1.14255032154027,2.20770945870112,1.97184749293481e-09,1.43688366497355e-07,33.071088241153,31.7812912777603,39.265016631653,35.5688234165887,60.6592667781028,67.5559243028454,60.1520466824873,68.4827982317761
181,PDE1C,ENSDARG00000090398,CABZ01067973.1,1.14072971116443,2.20492519482651,0.0127234744864136,0.103925123166821,11.2772323888827,12.0815435789701,13.2112772690187,10.7621279767602,6.85349956695533,29.5829737782725,20.1419994799342,31.0667798629013
182,SNX19,ENSDARG00000061101,snx19a,1.14027784995855,2.20423470645677,0.00898412871135323,0.081256050090675,12.3024353333266,7.04756708773258,6.09751258570092,3.91350108245825,13.7069991339107,21.6941807707331,7.04969981797695,13.028004458636
183,ABCG2,ENSDARG00000079361,abcg2b,1.13925476878381,2.20267213671286,0.0627051343036455,0.299427873608724,2.93721410012371,0.986099125942415,3.02129992199012,3.00646256737754,3.07560883333164,3.02038589474254,8.13001678093456,4.89187635307281
184,SH2D4A,ENSDARG00000041378,sh2d4a,1.13636350900724,2.19826225106296,8.54678743780078e-08,4.32795795508522e-06,57.9806063364421,41.4358852721003,36.2052440651817,43.9143965674947,84.527982769398,90.3598780177142,72.4892621230078,95.8025064985779
185,SPR,ENSDARG00000058553,sprb,1.1363234890828,2.19820127277822,0.0464977397634564,0.249905601538993,20.560498700866,42.4022624155239,26.1845993239144,14.0301586477619,11.2772323888827,75.5096473685634,58.9426216617756,46.962012989499
