"","LLgeneID","EnsemblID","LLgeneSymbol","logFC","Fold_change","PValue","FDR","wt_1","wt_2","wt_3","wt_4","iqgap1_mut_1","iqgap1_mut_2","iqgap1_mut_3","iqgap1_mut_4"
"LL0000005253","LL0000005253","ENSDARG00000098787","cd7al",0.679636195817097,1.60173579478312,0.000548700642588521,0.00918699194772741,27.1182923577455,30.909868774983,36.6775527151569,31.1786143548841,45.0052624482699,42.0706966274386,37.4717667858118,43.7887068693769
"LL0000022837","LL0000022837","ENSDARG00000024877","ptgr1",0.679464299653837,1.60154496038798,0.00299557923899243,0.0353809823498534,570.852934106339,420.728368413364,1062.50576013471,815.556657754017,1200.08263627192,1008.1070739707,748.609179277009,997.522464943896
"LL0000008623","LL0000008623","ENSDARG00000023062","cyr61",0.67824626052564,1.60019337802572,0.00163136448323585,0.0220430952712204,250.538547281462,233.746271333205,320.160904842709,404.468334851495,535.171273026166,421.000687684399,358.940081843039,291.051892485049
"LL0000004458","LL0000004458","ENSDARG00000079145","CABZ01077217.1",0.677777097523031,1.59967308132397,2.45754390338112e-06,8.58193480753442e-05,189.022890156729,137.510644284877,168.654833629104,154.571037991474,237.675593863223,233.501926066323,220.418633055434,208.406626737235
"LL0000038298","LL0000038298","ENSDARG00000103949","zbtb12.1",0.677123763894976,1.5989488231964,1.22588443892511e-05,0.00035829137693758,219.471767418561,151.730035777694,212.433807930225,153.45406674014,277.858576854536,270.223697211382,183.414437425289,255.803393395164
"LL0000009913","LL0000009913","ENSDARG00000068856","f2rl1.1",0.675776529445618,1.59745637096059,9.89141522023195e-05,0.00218333526483938,70.0130379419115,60.4259984398025,77.1658725626903,65.6129884444084,93.6319627370186,116.868991225934,78.270021649165,81.2629234367561
"LL0000027236","LL0000027236","ENSDARG00000091667","si:dkey-234i14.3",0.673599771586911,1.59504792451182,0.00338365091312798,0.0389648776886931,38.4578659117542,52.3691986478288,77.1658725626903,60.486973722189,105.713506315989,67.0726384427102,55.76739042503,81.2629234367561
"LL0000005948","LL0000005948","ENSDARG00000058969","cntnap2a",0.668060785321408,1.58893574568838,0.000451672474123704,0.00785577047652799,341.452969444482,285.888839078708,316.537819427515,305.151292121002,312.672107007265,498.248630999726,415.806458176222,493.898519441775
"LL0000031063","LL0000031063","ENSDARG00000110963","trib1",0.667373465498554,1.58817893506785,1.370501283578e-07,6.55719021603717e-06,234.504080255448,266.552765555409,312.106542456729,295.729360406495,373.739353374763,379.879690282667,333.301504568536,373.634090352779
"LL0000022556","LL0000022556","ENSDARG00000028163","prg4b",0.666150571500805,1.58683329269244,0.00398051754359077,0.0443019063533664,37.3907354945749,43.1911417162778,36.4670900584208,38.8735609961917,49.3225136571951,58.5048747811629,58.8409964520139,46.560879128547
"LL0000024845","LL0000024845","ENSDARG00000100353","si:ch1073-398f15.1",0.666063824744742,1.58673788202121,8.73303722652888e-09,5.69957859184794e-07,270.031574689619,241.830627576852,305.690729042149,292.058992459045,385.829362813452,417.25759838866,307.072565965491,432.923393584766
"LL0000030266","LL0000030266","ENSDARG00000020072","thbs4b",0.664181595444279,1.58466907534934,4.15504194133469e-10,3.44830008520211e-08,1455.27300378729,1312.00123789413,1394.19762619206,1277.98446722137,2418.0470375661,1804.87969461565,1436.30932516588,1929.01979144223
"LL0000024839","LL0000024839","ENSDARG00000088549","si:ch1073-390k14.1",0.663865812829891,1.58432225487277,0.000439335473168511,0.00765605414000525,52.3691986478288,46.099092699789,52.2853501666379,61.4145131930982,82.3164199069625,86.0970238140815,52.8698538022268,62.1242449343722
"LL0000004088","LL0000004088","ENSDARG00000087306","CABZ01038521.1",0.661991332935744,1.58226509680384,3.99190476188272e-06,0.000131865266759539,106.539089986608,114.472625410742,115.486888373175,120.995669716903,158.560607838345,153.515911926715,122.27200784294,179.004781261659
"LL0000030553","LL0000030553","ENSDARG00000100677","tmem205",0.661046830451649,1.58122955971177,7.35998312223198e-06,0.00022591619426221,201.432992014296,198.889371222113,191.291106667027,154.470318837757,300.361208078671,257.495769444179,180.456140047462,255.803393395164
"LL0000010576","LL0000010576","ENSDARG00000053650","foxb1b",0.659219367019096,1.5792278824793,0.00294944187271002,0.0350143675564237,97.6886974776807,95.2046479669556,72.3075636716269,85.5776003510385,97.5602013712148,114.469906661904,103.781564871038,147.914868891362
"LL0000024377","LL0000024377","ENSDARG00000019360","sec23b",0.658409630026748,1.57834176281848,3.72307266332625e-09,2.57351416051875e-07,1984.03144139614,1707.03445592442,2187.70259486173,1966.33924744336,3216.7109779008,2804.85578942242,2291.3548837793,2162.76864905776
"LL0000030680","LL0000030680","ENSDARG00000098686","tmprss2",0.657592713989317,1.57744829075281,7.97268140027686e-05,0.00182138853162315,78.2514115164952,65.5511431311757,104.760636237746,75.929632697566,134.951396515559,122.262811073353,87.1422502777299,102.693120421246
"LL0000009456","LL0000009456","ENSDARG00000037421","egr1",0.656607855158547,1.57637180980291,7.81822609401348e-07,3.10523310844798e-05,339.496218903253,267.286483111258,382.606460865657,378.669590222762,561.206345910475,443.9128749442,422.854025263955,450.199679244252
"LL0000011367","LL0000011367","ENSDARG00000101210","glg1b",0.655816321106963,1.57550717125952,1.32803406672269e-11,1.35263287954948e-09,535.615098667676,537.597359639298,612.404216888479,580.589320457787,799.726391139299,827.836178625294,650.398068742675,804.784311388447
"LL0000031679","LL0000031679","ENSDARG00000006818","urod",0.653734634607987,1.57323548744612,4.60327985427073e-07,1.94008764892611e-05,389.670403949746,379.64816348783,483.40798751842,447.962922539254,534.130734055262,660.457715650368,512.191057198878,590.938663451195
"LL0000003986","LL0000003986","ENSDARG00000102600","CABZ01003344.1",0.653700537696771,1.57319830575815,0.00135792736195993,0.0189975592277527,36.6272129502445,46.7069464064691,44.3301835115458,49.9424304157702,73.3756359613751,58.9556324777673,56.371173138329,52.6954313444155
"LL0000019417","LL0000019417","ENSDARG00000045887","mmp30",0.653260247726265,1.57271826130575,2.77380895393239e-06,9.48917925728855e-05,80.860128327278,70.4969981797695,90.1938770213263,83.0414384999544,126.856207579187,110.771478640233,87.075399084696,108.676921704577
"LL0000007101","LL0000007101","ENSDARG00000101125","CR854945.1",0.651121672539058,1.5703886735965,0.00257095443537714,0.0315560001584291,27.4139982678213,24.6524781485604,23.1632994019243,25.0538547281462,35.8821030555358,36.2446307369104,30.4875629285046,34.2431344715097
"LL0000011052","LL0000011052","ENSDARG00000018967","gabbr1a",0.650370020283775,1.56957070533974,0.00176839025884858,0.0235397255792967,91.9672754377688,74.4094238698007,69.0269388159691,103.731297321661,116.249885938598,124.04955627771,78.5300332633059,152.437814642523
"LL0000013036","LL0000013036","ENSDARG00000058603","jph1a",0.648427939073653,1.56745925217625,4.15519470481866e-07,1.77130905213045e-05,464.636030141227,477.638485879906,481.380200647777,499.561374149041,585.338580168158,699.833771930312,555.744605579739,760.874869277915
"LL0000038696","LL0000038696","ENSDARG00000102586","zgc:152938",0.648039677932493,1.5670374709845,8.88309928123875e-05,0.00199880884161698,99.5960117201839,102.724197347664,135.29081553199,134.301585722148,210.42021733373,169.714100302009,116.426657203133,134.132777238983
"LL0000023770","LL0000023770","ENSDARG00000104631","RNF14 (1 of many)",0.645965821573749,1.56478649217817,2.50229278620296e-05,0.000669494037096632,243.924329633231,221.700136735989,233.72752848816,220.374267368208,316.974020173706,312.852464517844,303.10714933218,256.89106136708
"LL0000009751","LL0000009751","ENSDARG00000098618","erap2",0.645504528126631,1.56428624067179,0.00184740679823116,0.0243504516655087,35.2465692014846,28.59687465233,37.2626990378782,32.0689340520271,41.0081177777552,52.3533555088706,40.6500839046728,45.9836377188844
"LL0000005712","LL0000005712","ENSDARG00000060316","cish",0.642422291008127,1.56094779823532,2.39841999944142e-05,0.000643675366486654,271.988325230848,181.128202840962,291.885341278955,259.831793291151,429.924147134989,311.66169511094,274.855116421571,356.704486263504
"LL0000030060","LL0000030060","ENSDARG00000002249","tbxas1",0.642218504260166,1.56072732335943,2.63513778318905e-05,0.000700431321345153,122.276291616859,104.738397295658,124.267119451605,90.2178591110615,169.141610105582,147.356554154439,113.491531391289,156.651418673265
"LL0000004952","LL0000004952","ENSDARG00000063009","catip",0.642201026387464,1.56070841567106,0.00178593509324736,0.0237145722085572,39.265016631653,32.5200671237383,35.2215097421242,27.4139982678213,56.2076501787177,42.2981989078617,36.0775508085305,47.1593354444185
"LL0000026174","LL0000026174","ENSDARG00000105641","si:ch211-98n17.5",0.639363043833759,1.55764130204323,4.37515381443366e-05,0.0010872027747156,539.805586062235,534.148182804077,495.173022166395,513.465602106231,592.474972910606,720.084199172318,647.166173393925,735.629947953042
"LL0000026833","LL0000026833","ENSDARG00000105545","si:dkey-165a24.10",0.637782198182371,1.55593543780392,0.000291701530154525,0.00543559420951145,45.9803520583081,47.0274083811413,64.9893216425957,49.1535735956756,81.625179842438,64.0175552561816,56.1558945500564,70.2610301996132
"LL0000026497","LL0000026497","ENSDARG00000098662","si:ch73-359m17.9",0.635776470468051,1.55377377897161,0.000217357641509833,0.00424439333519093,72.1551016170611,68.68859727774,68.4620802808308,73.1701510284111,87.075399084696,86.1582802702956,82.8323265791629,109.773897165641
"LL0000023191","LL0000023191","ENSDARG00000079291","rapgef3",0.635642810927829,1.55362983512822,0.000499130782812898,0.00851594392072083,85.5776003510385,77.2351594188784,73.3781452960922,86.1582802702956,117.345795987147,93.6602975816938,111.239114992969,107.646309166608
"LL0000039533","LL0000039533","ENSDARG00000095617","znf1157",0.634945630500354,1.55287922699125,3.59695183432844e-05,0.000914162928858766,203.523288530999,146.488715895013,175.181536587188,207.640583682529,242.202674696201,272.074609838772,181.147072322788,268.857925858683
"LL0000007303","LL0000007303","ENSDARG00000105570","crestin",0.633571797013137,1.55140117240478,5.71237124990439e-08,3.07199901077358e-06,492.465603984135,472.271526878355,489.888149045967,488.345870140462,637.393573542516,673.698153639852,606.981655287444,700.236197884127
"LL0000000950","LL0000000950","ENSDARG00000070478","amn1",0.632078280593359,1.54979595152281,0.000242763641715946,0.00463284000149047,59.4009225966032,58.9426216617756,54.7890151544155,57.7652106357664,76.9157318235084,85.6034977897202,57.1227887801734,91.2430620555054
"LL0000004097","LL0000004097","ENSDARG00000089903","CABZ01039863.1",0.631809554000829,1.54950730244014,6.06414642082674e-06,0.000191466254751487,160.080452421354,141.259041568738,132.080661532966,144.90256227277,235.677691100237,199.123806858629,155.333899314506,187.61213883323
"LL0000001836","LL0000001836","ENSDARG00000077130","bcl10",0.628620960097326,1.54608641758034,9.71176395686215e-06,0.000289833097709286,111.747120944383,80.543623859801,122.966503811635,101.751028143914,146.860705006186,140.045797866342,117.830696957615,137.295123910241
"LL0000029010","LL0000029010","ENSDARG00000045302","smpx",0.628414763361514,1.54586545945503,2.05352746297218e-06,7.34272605742805e-05,332.3144359207,212.30743372336,282.951624978584,271.177259634164,417.946489208634,379.816437678697,297.308853888725,385.602599228797
"LL0000018811","LL0000018811","ENSDARG00000053215","me1",0.62812506172962,1.54555507176242,2.22385100014613e-05,0.000607077457288622,92.3585300698382,101.1157664105,87.2388125931469,91.2594383659905,131.102286262351,123.362992205196,94.6655160904719,132.937196567565
"LL0000024618","LL0000024618","ENSDARG00000104555","sh2d3cb",0.627744672875978,1.54514761598965,0.00451486808395255,0.0490902902989892,24.6844080776054,28.5105581985342,29.1885341278955,23.3445773972437,34.0732424302788,42.9149952544209,30.2038589474254,36.5850755142055
"LL0000021546","LL0000021546","ENSDARG00000014248","pdlim3b",0.627272140896634,1.54464161015877,0.000767103501551019,0.0120835653504425,239.196925600408,187.289806990243,227.604594123256,160.414821053375,235.079035160982,312.59987215287,262.863767569567,267.859581588855
"LL0000012868","LL0000012868","ENSDARG00000062788","irg1l",0.626673300989921,1.54400058689115,0.000830337162237498,0.0129431512784951,267.577968499853,155.046475930117,293.696856211261,186.869676687381,354.423834748261,273.149457886049,267.888593083124,266.573014307476
"LL0000031553","LL0000031553","ENSDARG00000023151","ucp1",0.626643709876609,1.54396891822489,9.6339194291264e-06,0.000287829399477533,425.809628901448,301.339583349285,480.724041053581,448.675102303799,552.897885724193,573.232196179985,527.979516388599,548.703437544894
"LL0000004347","LL0000004347","ENSDARG00000109276","CABZ01068367.1",0.625776086432242,1.54304066875635,0.0046185285185762,0.0499748947026138,50.1077094562924,41.0081177777552,53.3601508071181,63.0076300522429,70.4430194842485,72.4512811363849,39.4439650376966,87.6176977377136
"LL0000002032","LL0000002032","ENSDARG00000025912","bscl2l",0.624520152890717,1.54169796417865,1.19341508086041e-05,0.000349561417312152,205.040588888776,152.026090035374,211.380436304299,146.756290592184,257.495769444179,233.705492848352,209.476794591315,223.480384175064
"LL0000039846","LL0000039846","ENSDARG00000023236","kcnh1b",0.620545975232715,1.53745690823321,0.00100960302770659,0.0150721383336451,41.0883217541598,42.0333207221991,58.3941272983557,54.8776132713083,74.3565205667067,67.5559243028454,54.2354519268328,55.3904985698189
"LL0000000280","LL0000000280","ENSDARG00000076270","adamts13",0.61982063485342,1.53668411893662,0.00108152672232552,0.0158480501561912,69.4646442136339,57.7652106357664,51.2771545490056,55.3904985698189,86.185260264823,87.1422502777299,71.4824661755734,71.1376468331774
"LL0000039482","LL0000039482","ENSDARG00000110787","znf1102",0.619522305508782,1.53636638680538,0.00374852541900769,0.0422238499095932,68.6818563745595,48.3385791536972,54.9070905823005,72.3655539967775,70.2571577827392,88.5174426219213,79.4912390755877,84.1696245309708
"LL0000009278","LL0000009278","ENSDARG00000098108","dusp2",0.619023562557276,1.53583535325194,0.000953254498870949,0.0144243445245588,73.4960567720684,65.0401342474765,71.421394754863,47.9744969686873,97.6238134682991,76.5395980237498,70.1507932388094,98.4194826666126
"LL0000022970","LL0000022970","ENSDARG00000102254","pycr1a",0.618475535918998,1.53525205683749,7.21716664266776e-06,0.000222039352236491,114.155598125297,103.492536125608,135.111848605691,112.780157034034,189.334795111381,159.723334662878,113.797526833271,163.584100059256
"LL0000000884","LL0000000884","ENSDARG00000053684","aldob",0.617451955373646,1.53416319414799,1.47117064733067e-12,1.75036759009179e-10,10277.763964038,8369.03184858967,9632.1530592407,9130.48902692601,14980.5516872026,12026.0106141804,10801.3639381602,12266.6932343179
"LL0000018500","LL0000018500","ENSDARG00000077207","lzts2b",0.617187449507676,1.53388194415722,0.00276024973922304,0.0332677522357545,46.7475964903737,39.1350108245825,57.7652106357664,57.1937493046601,67.4756982577794,87.1874144539488,55.3609589999696,58.3941272983557
"LL0000004169","LL0000004169","ENSDARG00000099376","CABZ01050249.1",0.616879609854898,1.53355468212484,0.000562603398892612,0.00937896894389041,84.3489241021961,90.9889001671543,87.1373516370035,86.7767230829325,120.851996879605,118.25419431685,80.9910326110666,151.019294737127
"LL0000023310","LL0000023310","ENSDARG00000103823","rbms1b",0.616634202706981,1.53329384164013,2.9601532084941e-05,0.000775029791851976,391.643371018282,338.432273548354,353.193472691857,407.293688550488,425.01858427244,533.762986218255,457.042439492734,546.433169388589
"LL0000013566","LL0000013566","ENSDARG00000023188","lcp1",0.616160462973844,1.53279043451231,1.41744597978208e-05,0.000409384585932979,285.176823878733,272.142677090129,245.302018569435,257.565818349658,454.517010936137,350.404114381474,290.087929284056,341.714767823656
"LL0000000376","LL0000000376","ENSDARG00000024278","adh8b",0.615681415364481,1.53228155517396,0.000223384664162455,0.00435891889308002,1484.95772755867,1473.09072620082,1025.96888517321,1109.86442723945,2091.44451599896,1836.85843479066,1387.10983586202,1584.99783803106
"LL0000002474","LL0000002474","ENSDARG00000096810","BX279523.1",0.614203618324459,1.53071279550509,0.00440845691821373,0.0481861717338463,41.9331640985401,43.8623972285141,30.8649026419976,39.3574669837913,52.3926210074994,62.6193958466323,40.1207926351634,56.1682534352817
"LL0000026558","LL0000026558","ENSDARG00000087251","si:ch73-50f9.4",0.612716610035361,1.52913587875892,9.11272666691205e-05,0.00204363725893743,84.0434861182065,84.5185560845244,74.3139070812171,89.0814858713967,118.92354155549,113.083247899161,92.3265030684881,116.896277333028
"LL0000007414","LL0000007414","ENSDARG00000062817","crym",0.612601714097733,1.52901410353981,0.00105031752622856,0.0155517554861012,46.1341324999746,45.305788421138,63.0076300522429,46.962012989499,82.241994803464,66.0686414381418,54.3833985958222,57.1227887801734
"LL0000023629","LL0000023629","ENSDARG00000019253","rhag",0.61233135329393,1.52872759340524,7.19771375387215e-13,8.83741210629535e-11,2634.1254370228,2232.65236754243,2573.97862307508,2279.86117917886,3765.54680277369,3309.11313249355,2800.85444422068,3084.82079383038
"LL0000011004","LL0000011004","ENSDARG00000067524","fut9b",0.61097700073985,1.52729314985422,8.63461343988502e-05,0.00194942166906019,102.021815570002,79.5608979457399,100.486000543649,91.981208175505,128.799322504804,123.850643136562,115.409146921694,113.533115683449
"LL0000001317","LL0000001317","ENSDARG00000013834","arhgef3",0.610820917639485,1.52712792314417,1.53448792920275e-05,0.000438478702745301,92.032708470543,80.860128327278,96.681597503684,87.1874144539488,126.099962166597,133.903774666919,100.608957664065,111.53478085006
"LL0000020590","LL0000020590","ENSDARG00000000796","nr4a1",0.609900536080785,1.5261539874928,4.12171534778909e-08,2.3185942256632e-06,484.415087492416,405.872446595969,588.466490110788,496.350082036023,753.042804334064,649.641179688069,527.71946665556,589.687277313564
"LL0000038527","LL0000038527","ENSDARG00000077085","zgc:110821",0.607529998718963,1.52364837521319,9.8695966271282e-06,0.000293241528957845,114.551349904825,96.6377143423567,113.802297061628,115.247731749473,154.805644611026,142.964932351147,132.112772690187,149.691416404028
"LL0000008528","LL0000008528","ENSDARG00000095577","cybrd1",0.606721316900934,1.52279455549613,9.39675610720357e-05,0.00209163389873011,207.190677650343,199.118015837415,175.166175087682,158.066861824859,276.339270383966,262.390463826119,170.338836379841,247.116440961169
"LL0000009589","LL0000009589","ENSDARG00000069279","elovl7a",0.606705082159478,1.52277741948603,4.79932539715567e-08,2.62829044000242e-06,456.216288220509,433.932763891492,600.768925444114,505.411239720251,738.815274967429,610.506168863487,554.154393556674,632.089539729088
"LL0000001143","LL0000001143","ENSDARG00000078805","ap5b1",0.604812641663477,1.52078124126664,1.66527823670879e-07,7.82826337532562e-06,193.087898547196,162.410294922017,198.751487441705,184.400536551232,279.973792771085,244.525622146707,192.73815355545,264.787163439096
"LL0000032063","LL0000032063","ENSDARG00000074617","wfs1b",0.604095448248525,1.52002541747677,0.000522216527796243,0.008827957827358,164.032471111021,176.189177193315,123.982755909252,131.102286262351,216.374772042447,202.150320818195,159.12179589148,192.413604312163
"LL0000039463","LL0000039463","ENSDARG00000104561","znf1081",0.60313922824937,1.51901827661544,0.00174965797863977,0.0233597583851265,48.8497078709693,33.6785945150214,45.2302887605112,44.2442350615302,69.421378466346,62.3193463909163,42.3610575743496,52.5519029321933
"LL0000013377","LL0000013377","ENSDARG00000100206","klhdc4",0.600177567105767,1.51590313259672,6.1854664306117e-06,0.000194300241650371,470.568151499741,428.89479705344,426.825880999065,406.025737305043,505.171453080277,637.0200353588,480.38668759643,590.268817395125
"LL0000023158","LL0000023158","ENSDARG00000042409","RALGDS",0.600109378730021,1.51583148576443,0.00193904172330189,0.0253224346274233,248.981763916121,246.55056819487,222.249200242694,243.566484107777,247.74659360319,366.78843322006,335.241362833149,306.065770667244
"LL0000007820","LL0000007820","ENSDARG00000109582","CU104741.1",0.599331335791041,1.51501422086188,0.00398714150615186,0.044356743052924,40.430064163639,46.3265988038486,36.0775508085305,33.8316971666481,59.4009225966032,52.8451090760747,44.0268871776553,46.0163542352715
"LL0000005408","LL0000005408","ENSDARG00000087303","cebpd",0.597437230874317,1.51302647370076,0.00015411906044256,0.0031885713375604,572.03278523013,488.049090104288,717.642061110717,673.546054527586,1049.78841683818,790.527218656566,670.663886194914,594.617772943276
"LL0000025660","LL0000025660","ENSDARG00000002405","si:ch211-225b11.1",0.593588265662621,1.50899525114192,0.000205183413244455,0.00405079060112347,239.514851201078,242.9730978332,223.508556210948,262.19304118514,262.909002719545,329.947050580564,293.85753953084,323.279091652943
"LL0000019793","LL0000019793","ENSDARG00000053953","myadml2",0.592912069418086,1.50828814547984,0.00106246682661761,0.0156626483009435,56.9101174665419,55.76739042503,67.5559243028454,61.1381458084297,77.5466979977465,97.2089563452073,71.7642061110717,70.4756708773258
"LL0000005792","LL0000005792","ENSDARG00000115545","clec19a",0.59200272136192,1.50733775285345,7.80971407220132e-07,3.10523310844798e-05,202.435146203421,211.191806555439,221.494965614453,213.412940499532,266.118073607161,288.826053178832,230.747195470525,279.973792771085
"LL0000018563","LL0000018563","ENSDARG00000102200","man2a1",0.589147720611282,1.50435777789297,0.00250212517450642,0.0308905618995882,101.217573101711,112.772323888827,124.842616982691,101.625209761682,104.686153955758,156.651418673265,121.290192490917,167.178595683454
"LL0000020213","LL0000020213","ENSDARG00000096382","neu3.1",0.588021631708843,1.5031840165746,7.65844050915071e-05,0.00175556527579329,109.696715055495,92.6251674387711,98.5764534688316,96.8591517908417,120.425778105072,137.067778505996,113.802297061628,132.284352964612
"LL0000007466","LL0000007466","ENSDARG00000028164","cst14a.1",0.587760788566082,1.50291226143015,0.000884140051042227,0.0135927054502427,82.5196703264858,72.3410675092407,84.4155332375555,54.4326717520213,109.945104161221,92.0578838131004,86.1375513921749,96.6422806787787
"LL0000013521","LL0000013521","ENSDARG00000076464","lamtor1",0.58657898380073,1.50168163295943,0.00359866709512213,0.0409325547888066,748.531425826811,818.524577475227,637.972579320911,629.095299005163,658.356959115396,1080.86325194548,861.070477767185,974.164022623563
"LL0000007659","LL0000007659","ENSDARG00000116226","CT583728.25",0.586459913792169,1.50155769972242,0.00142167489840817,0.0197455662930255,135.161528983037,112.513156120675,122.383920838488,129.29731739357,209.597646588195,138.297278099367,167.354128651019,135.917365263414
"LL0000020717","LL0000020717","ENSDARG00000030573","nudt1",0.586353029426507,1.50144645854349,0.0032675407895047,0.038035023501728,49.8971388013427,75.3884952365086,63.1103440603146,57.4046985178123,82.1766435083196,79.9658296666227,73.4960567720684,88.4139324926634
"LL0000008609","LL0000008609","ENSDARG00000012137","cyp46a1.1",0.585577651667534,1.50063972159195,0.00160522086734126,0.0217773884469925,64.7268697243326,57.1641804909462,51.6777817938612,54.6811358306364,70.9005271552597,80.2356549283177,71.2832274725216,72.5638644077379
"LL0000029642","LL0000029642","ENSDARG00000007720","sub1b",-0.58603529785738,0.666171113397579,5.86766330409499e-06,0.000186495979413487,450.647300555684,476.358287700443,654.406685499179,550.533981166364,360.432716772609,293.696856211261,255.355945630401,288.826053178832
"LL0000022926","LL0000022926","ENSDARG00000068275","ptx3a",-0.586610200770739,0.665905702201773,3.27751190393423e-06,0.00011002374230323,788.559279639422,627.348522392781,878.598923388406,739.994544211921,549.7923848107,407.004112575658,361.277334315217,374.717667858118
"LL0000024227","LL0000024227","ENSDARG00000099819","sb:cb1058",-0.586791175280039,0.665822174917096,2.2336529440871e-05,0.000608128253131692,231.562918596928,214.429192597149,269.053199419005,263.370197644426,144.956571513535,170.199895605444,115.247731749473,132.251179833261
"LL0000009504","LL0000009504","ENSDARG00000036116","eif3hb",-0.587321554497998,0.665577443126855,4.55354879814155e-05,0.00112330618012136,248.507318736099,176.232846007423,225.816699840813,206.455494669325,142.30589485587,126.099962166597,96.6523486317612,136.177781080654
"LL0000000767","LL0000000767","ENSDARG00000112275","AL935186.6",-0.587553748027261,0.665470330857515,0.00121173056020229,0.0173125520899466,350.262781439753,285.150284248768,282.421045707897,347.126168029411,238.821025908202,187.797526982108,172.275055588003,133.655845718655
"LL0000040476","LL0000040476","ENSDARG00000113671","AL935186.9",-0.587553748027261,0.665470330857515,0.00121173056020229,0.0173125520899466,360.181017948047,293.869619067856,274.365777138442,339.130740000284,229.711791388286,187.854358149606,169.885178140614,140.052974240479
"LL0000029294","LL0000029294","ENSDARG00000003084","spire2",-0.588087567681251,0.66522414201135,0.000201663957998269,0.00399892490163382,145.985318245889,141.320016694595,167.30217127509,129.237420405443,91.7368016864229,80.5679979197366,59.1571617840988,105.59590327772
"LL0000029159","LL0000029159","ENSDARG00000053405","sord",-0.589755999800603,0.664455275570901,6.92629327324116e-06,0.000213824454447969,400.440188983533,375.70376698406,523.691986478288,446.960768350128,334.216159888705,251.698824561878,195.12040274243,227.961438053193
"LL0000013040","LL0000013040","ENSDARG00000099387","jpt1a",-0.592115534132802,0.663369444114472,0.00283924169318784,0.033980392594164,116.359696861205,70.4969981797695,115.247731749473,116.873135666602,67.4552849825833,65.0401342474765,39.1350108245825,64.6187102027217
"LL0000019654","LL0000019654","ENSDARG00000018459","msrb2",-0.592950274696103,0.662985730854349,0.000117996012913479,0.00253620686749044,802.940667268095,734.819537634637,784.516049176791,885.919454739916,378.350655942742,469.776669938288,407.626572815169,509.744221173413
"LL0000020805","LL0000020805","ENSDARG00000061303","oca2",-0.592962855778727,0.662979949284681,1.12288529993333e-05,0.000330703864511579,256.732801053116,284.55058733271,295.469331725598,275.119054044921,164.678554032383,158.114695917483,120.258502695102,196.838965333225
"LL0000039529","LL0000039529","ENSDARG00000071790","znf1153",-0.59296419997505,0.662979331569385,1.31167433248856e-07,6.28691820432884e-06,389.425636108069,362.125182019833,454.665354260554,369.213646357745,254.639907340971,237.71443786922,178.016879939538,235.084010023267
"LL0000000404","LL0000000404","ENSDARG00000040712","adprh",-0.595761926357781,0.661694903886961,4.64169340389806e-05,0.00114190753831121,160.567704140096,145.942670639477,165.16439573546,165.355441205765,94.318670888837,112.761073403721,75.2026552236447,83.1618980022378
"LL0000022876","LL0000022876","ENSDARG00000075459","ptpn20",-0.597273030307593,0.66100219594364,0.00302993456601302,0.0357332940989141,121.859096853602,91.6470005955588,156.445969322136,95.6052815215837,71.1376468331774,54.1432874758099,61.681496102598,67.7154269784657
"LL0000040260","LL0000040260","ENSDARG00000099481","ttc8",-0.597349281698897,0.660967260629022,0.000350514772883769,0.00632549780407495,120.304093364975,94.6673975556905,132.284352964612,109.696715055495,81.5504191580485,68.088890540327,52.8322646131864,53.8489251689347
"LL0000001465","LL0000001465","ENSDARG00000053222","asb5b",-0.598016196344678,0.660661785900565,2.82373512292574e-05,0.000742929684152155,208.542201108784,232.71939372241,243.718193707203,219.471767418561,144.553615166587,113.767868701969,114.836487030701,143.821164780341
"LL0000026576","LL0000026576","ENSDARG00000097696","si:ch73-71c20.5",-0.600246606451887,0.659641190267869,0.000732037014711622,0.0115854875153507,278.882297614561,284.55058733271,260.247821983474,252.600412610639,122.276291616859,161.135995839473,128.275736208109,201.964980055445
"LL0000013563","LL0000013563","ENSDARG00000067851","lcn15",-0.601783889189883,0.658938675246787,0.00153610810521763,0.0210099908626056,121.999150388822,86.584395649286,168.697848204392,120.340158285591,73.4303525030928,68.0408396900267,59.4188984658058,73.1572558061869
"LL0000029003","LL0000029003","ENSDARG00000040523","smpd2a",-0.601996097766612,0.658841757914388,7.44303697325501e-05,0.00171511873888344,1012.61840508607,972.217867140949,1104.43102105551,1117.88097113635,828.781514407077,624.348593166324,521.519964492211,461.378452318037
"LL0000021288","LL0000021288","ENSDARG00000116835","park7",-0.602005017161372,0.658837684668559,0.000172576819653395,0.00349664376370399,333.249243719926,314.021898163598,434.398620152866,343.654049714474,279.066052641704,177.249595423421,162.348978638387,193.763356499894
"LL0000038328","LL0000038328","ENSDARG00000057751","zbtb47a",-0.604547662820847,0.657677553526949,0.000132959265752206,0.00280183518558861,123.470690055534,127.265953194128,143.118977304672,112.802475528005,89.1926561666177,79.9395466808525,49.6235899266293,71.7442585941658
"LL0000039465","LL0000039465","ENSDARG00000100142","znf1083",-0.604974289450931,0.657483097132348,0.00262236260596091,0.0319930617566619,95.5774801863366,121.884594441467,133.281157862377,104.617545298778,52.6732241804546,71.6514337871828,62.0085224190643,74.5116037972653
